Key;Item Type;Publication Year;Author;Title;CitationCount;Publication Title;ISBN;ISSN;DOI;Url;Abstract Note;Date;Date Added;Date Modified;Access Date;Pages;Num Pages;Issue;Volume;Number Of Volumes;Journal Abbreviation;Short Title;Series;Series Number;Series Text;Series Title;Publisher;Place;Language;Rights;Type;Archive;Archive Location;Library Catalog;Call Number;Extra;Notes;File Attachments;Link Attachments;Manual Tags;Automatic Tags;Editor;Series Editor;Translator;Contributor;Attorney Agent;Book Author;Cast Member;Commenter;Composer;Cosponsor;Counsel;Interviewer;Producer;Recipient;Reviewed Author;Scriptwriter;Words By;Guest;Number;Edition;Running Time;Scale;Medium;Artwork Size;Filing Date;Application Number;Assignee;Issuing Authority;Country;Meeting Name;Conference Name;Court;References;Reporter;Legal Status;Priority Numbers;Programming Language;Version;System;Code;Code Number;Section;Session;Committee;History;Legislative Body
V9ESDZF7;journalArticle;2024;"Marques, Nuno; Silva, Rodrigo Rocha; Bernardino, Jorge";Using chatgpt in software requirements engineering: A comprehensive review;42;Future Internet;;;;https://www.mdpi.com/1999-5903/16/6/180;;2024;30.04.2025 12:01;05.05.2025 12:16;30.04.2025 12:01;180;;6.0;16.0;;;Using chatgpt in software requirements engineering;;;;;;;;;;;;Google Scholar;;Publisher: MDPI;;C:\Users\DK00747\Zotero\storage\DV865PWW\Marques et al. - 2024 - Using chatgpt in software requirements engineering.pdf;;"1. LLM; 1.1. Transformer-based Models; 1.2. Multimodal Models; 4. Software Engineering; 4.1. Development Task Automation; 4.1.6. Requirement Generation; 5. Prompt Engineering; 5.1. Prompting Strategies";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5MSXKJ7W;journalArticle;2023;"Khaliq, Zubair; Khaliq, Zubair; Khan, Dawood A.; Khan, Dawood Ashraf; Farooq, Sheikh Umar; Farooq, Sheikh Umar";Using deep learning for selenium web UI functional tests: A case-study with e-commerce applications;;Engineering Applications of Artificial Intelligence;;;10.1016/j.engappai.2022.105446;;;2023;30.04.2025 13:51;05.05.2025 12:16;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: 4307059230 tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\AK3HJNG7\Khaliq et al. - 2023 - Using deep learning for selenium web UI functional tests A case-study with e-commerce applications.pdf;;"1. LLM; 1.1. Transformer-based Models; 1.3. Fine-tuned / Instruction-tuned; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.3. Functional Testing";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSP8NFYQ;journalArticle;2024;"Haji, Khalid El; Brandt, C.; Zaidman, A.";Using GitHub copilot for test generation in python: An empirical study;;International Conference/Workshop on Automation of Software Test;;;10.1145/3644032.3644443;;"Writing unit tests is a crucial task in software development, but it is also recognized as a time-consuming and tedious task. As such, numerous test generation approaches have been proposed and investigated. However, most of these test generation tools produce tests that are typically difficult to understand. Recently, Large Language Models (LLMs) have shown promising results in generating source code and supporting software engineering tasks. As such, we investigate the usability of tests generated by GitHub Copilot, a proprietary closed-source code generation tool that uses an LLM. We evaluate GitHub Copilot’s test generation abilities both within and without an existing test suite, and we study the impact of different code commenting strategies on test generations. Our investigation evaluates the usability of 290 tests generated by GitHub Copilot for 53 sampled tests from open source projects. Our findings highlight that within an existing test suite, approximately 45.28% of the tests generated by Copilot are passing tests; 54.72% of generated tests are failing, broken, or empty tests. Furthermore, if we generate tests using Copilot without an existing test suite in place, we observe that 92.45% of the tests are failing, broken, or empty tests. Additionally, we study how test method comments influence the usability of test generations.";2024;30.04.2025 13:51;05.05.2025 12:16;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\TRKZQYI3\Haji et al. - 2024 - Using GitHub copilot for test generation in python An empirical study.pdf;;"1. LLM; 1.1. Transformer-based Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.8. Test Quality Analysis; 3.3. Functional Testing; 3.4. Integration Testing; 5. Prompt Engineering; 5.1. Prompting Strategies";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL4LS4BH;journalArticle;2025;"Chen, Feng-Kai; Liu, Chien-Hung; You, S. D.";Using large language model to fill in web forms to support automated web application testing;;Information-an International Interdisciplinary Journal;;;10.3390/info16020102;;Web applications, widely used by enterprises for business services, require extensive testing to ensure functionality. Performing form testing with random input data often takes a long time to complete. Previously, we introduced a model for automated testing of web applications using reinforcement learning. The model was trained to fill form fields with fixed input values and click buttons. However, the performance of this model was limited by a fixed set of input data and the imprecise detection of successful form submission. This paper proposes a model to address these limitations. First, we use a large language model with data fakers to generate a wide variety of input data. Additionally, whether form submission is successful is partially determined by GPT-4o. Experiments show that our method increases average statement coverage by 2.3;2025;30.04.2025 13:51;05.05.2025 12:16;;;;;;;Information;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\E8NLEYFP\Chen et al. - 2025 - Using large language model to fill in web forms to support automated web application testing.pdf;;"1. LLM; 1.1. Transformer-based Models; 1.2. Multimodal Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.8. Test Quality Analysis; 3.3. Functional Testing; 5. Prompt Engineering; 5.1. Prompting Strategies";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CSRNNZAX;journalArticle;2023;"Siddiq, Mohammed Latif; Santos, Joanna C. S.; Tanvir, Ridwanul Hasan; Ulfat, Noshin; Rifat, Fahmid Al; Lopes, Vinicius Carvalho";Using large language models to generate junit tests: An empirical study;;International Conference on Evaluation & Assessment in Software Engineering;;;10.1145/3661167.3661216;;A code generation model generates code by taking a prompt from a code comment, existing code, or a combination of both. Although code generation models (e.g., GitHub Copilot) are increasingly being adopted in practice, it is unclear whether they can successfully be used for unit test generation without fine-tuning for a strongly typed language like Java. To fill this gap, we investigated how well three models (Codex, GPT-3.5-Turbo, and StarCoder) can generate unit tests. We used two benchmarks (HumanEval and Evosuite SF110) to investigate the effect of context generation on the unit test generation process. We evaluated the models based on compilation rates, test correctness, test coverage, and test smells. We found that the Codex model achieved above 80;2023;30.04.2025 13:51;05.05.2025 12:17;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\LP9QXLS9\Siddiq et al. - 2023 - Using large language models to generate junit tests An empirical study.pdf;;"1. LLM; 1.1. Transformer-based Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.4. Test Repair; 3.1.8. Test Quality Analysis; 3.3. Functional Testing";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PF2NSFWL;conferencePaper;2024;"Della Porta, Antonio; De Martino, Vincenzo; Recupito, Gilberto; Iemmino, Carmine; Catolino, Gemma; Di Nucci, Dario; Palomba, Fabio";Using large language models to support software engineering documentation in waterfall life cycles: Are we there yet?;2;CEUR WORKSHOP PROCEEDINGS;;;;https://ceur-ws.org/Vol-3762/523.pdf;;2024;30.04.2025 12:01;05.05.2025 12:17;30.04.2025 12:01;452–457;;;3762.0;;;Using large language models to support software engineering documentation in waterfall life cycles;;;;;CEUR-WS;;;;;;;Google Scholar;;;;C:\Users\DK00747\Zotero\storage\YT62IW2A\Della Porta et al. - 2024 - Using large language models to support software en.pdf;;"1. LLM; 1.1. Transformer-based Models; 1.2. Multimodal Models; 4.1. Development Task Automation; 4.1.6. Requirement Generation; 5. Prompt Engineering; 5.1. Prompting Strategies";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LBGW84AX;journalArticle;2025;"Sakai, Yuki; Tahara, Yasuyuki; Ohsuga, Akihiko; Sei, Y.";Using LLM-based deep reinforcement learning agents to detect bugs in web applications;;International Conference on Agents and Artificial Intelligence;;;10.5220/0013248800003890;;: This paper presents an approach to automate black-box GUI testing for web applications by integrating deep reinforcement learning (DRL) with large language models (LLMs). Traditional GUI testing is often inefficient and costly due to the difficulty in generating comprehensive test scenarios. While DRL has shown potential in automating exploratory testing by leveraging GUI interaction data, such data is browser-dependent and not always accessible in web applications. To address this challenge, we propose using LLMs to infer interaction information directly from HTML code, incorporating these inferences into the DRL’s state representation. We hypothesize that combining the inferential capabilities of LLMs with the robustness of DRL can match the accuracy of methods relying on direct data collection. Through experiments, we demonstrate that LLM-inferred interaction information effectively substitutes for direct data, enhancing both the efficiency and accuracy of automated GUI testing. Our results indicate that this approach not only streamlines GUI testing for web applications but also has broader implications for domains where direct state information is hard to obtain. The study suggests that integrating LLMs with DRL offers a promising path toward more efficient and scalable automation in GUI testing.;2025;30.04.2025 13:51;05.05.2025 12:17;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\9XQZ5SCU\Sakai et al. - 2025 - Using LLM-based deep reinforcement learning agents to detect bugs in web applications.pdf;;"1. LLM; 1.3. Fine-tuned / Instruction-tuned; 2. ML; 2.2. Deep Learning; 2.2.1. CNN / RNN / LSTM; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.2. Test Data Generation; 3.2.3. Test Datasets (HTML, Screenshots, UML); 3.3. Functional Testing";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EQ8SF3YU;journalArticle;2025;"Rahman, Shanto; Kuhar, Sachit; ?irisci, Berk; Garg, P.; Wang, Shiqi; Ma, Xiaofei; Deoras, Anoop; Ray, Baishakhi";UTFix: Change aware unit test repairing using LLM;;Proceedings of the ACM on Programming Languages;;;10.1145/3720419;;Software updates, including bug repair and feature additions, are frequent in modern applications but they often leave test suites outdated, resulting in undetected bugs and increased chances of system failures. A recent study by Meta revealed that 14 In this paper, we present UTFix, a novel approach for repairing unit tests when their corresponding focal methods undergo changes. UTFix addresses two critical issues: assertion failure and reduced code coverage caused by changes in the focal method. Our approach leverages language models to repair unit tests by providing contextual information such as static code slices, dynamic code slices, and failure messages. We evaluate UTFix on our generated synthetic benchmarks (Tool-Bench), and real-world benchmarks. Tool- Bench includes diverse changes from popular open-source Python GitHub projects, where UTFix successfully repaired 89.2;2025;30.04.2025 13:51;05.05.2025 12:17;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\G5TL7KKF\Rahman et al. - 2025 - UTFix Change aware unit test repairing using LLM.pdf;;"1. LLM; 3. Software Testing; 3.1. Test Automation; 3.1.4. Test Repair; 3.1.6. Failure Detection; 3.1.8. Test Quality Analysis; 3.5. Robustness / Non-functional Testing; 5. Prompt Engineering; 5.1. Prompting Strategies; 5.5. Self-improving Prompts";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIISMLNU;journalArticle;2024;"Ma, Ruiyang; Yang, Yuxin; Liu, Ziqian; Zhang, Jiaxi; Li, Min; Huang, Junhua; Luo, Guojie";VerilogReader: LLM-aided hardware test generation;;2024 IEEE LLM Aided Design Workshop (LAD);;;10.1109/lad62341.2024.10691801;;Test generation has been a critical and labor-intensive process in hardware design verification. Recently, the emergence of Large Language Model (LLM) with their advanced understanding and inference capabilities, has introduced a novel approach. In this work, we investigate the integration of LLM into the Coverage Directed Test Generation (CDG) process, where the LLM functions as a Verilog Reader. It accurately grasps the code logic, thereby generating stimuli that can reach unexplored code branches. We compare our framework with random testing, using our self-designed Verilog benchmark suite. Experiments demonstrate that our framework outperforms random testing on designs within the LLM’s comprehension scope. Our work also proposes prompt engineering optimizations to augment LLM’s understanding scope and accuracy.;2024;30.04.2025 13:51;05.05.2025 12:17;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: null tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\KNNYSH2H\Ma et al. - 2024 - VerilogReader LLM-aided hardware test generation.pdf;;"2. ML; 2.1. Traditional Machine Learning; 2.1.2. Feature-based Models; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.1.8. Test Quality Analysis; 3.5. Robustness / Non-functional Testing; 5. Prompt Engineering; 5.1. Prompting Strategies";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUENRU7W;journalArticle;2023;"Yu, Shuling; Fang, Chunrong; Zhang, Quanjun; Chen, Chunyang; Chen, Zhenyu; Su, Zhendong";Vision-based mobile app GUI testing: a survey;;arXiv.org;;;10.48550/arxiv.2310.13518;;Graphical User Interface (GUI) has become one of the most significant parts of mobile applications (apps). It is a direct bridge between mobile apps and end users, which directly affects the end user's experience. Neglecting GUI quality can undermine the value and effectiveness of the entire mobile app solution. Significant research efforts have been devoted to GUI testing, one effective method to ensure mobile app quality. By conducting rigorous GUI testing, developers can ensure that the visual and interactive elements of the mobile apps not only meet functional requirements but also provide a seamless and user-friendly experience. However, traditional solutions, relying on the source code or layout files, have met challenges in both effectiveness and efficiency due to the gap between what is obtained and what app GUI actually presents. Vision-based mobile app GUI testing approaches emerged with the development of computer vision technologies and have achieved promising progress. In this survey paper, we provide a comprehensive investigation of the state-of-the-art techniques on 226 papers, among which 78 are vision-based studies. This survey covers different topics of GUI testing, like GUI test generation, GUI test record & replay, GUI testing framework, etc. Specifically, the research emphasis of this survey is placed mostly on how vision-based techniques outperform traditional solutions and have gradually taken a vital place in the GUI testing field. Based on the investigation of existing studies, we outline the challenges and opportunities of (vision-based) mobile app GUI testing and propose promising research directions with the combination of emerging techniques.;2023;30.04.2025 13:51;05.05.2025 12:17;;;;;;;;;;;;;;;;;;;;;;PMID: null tex.mag_id: 4387892121 tex.pmcid: null;;C:\Users\DK00747\Zotero\storage\7LMGSWP5\Yu et al. - 2023 - Vision-based mobile app GUI testing a survey.pdf;;"2. ML; 2.1. Traditional Machine Learning; 3. Software Testing; 3.1. Test Automation; 3.1.1. Test Generation; 3.3. Functional Testing; 3.4. Integration Testing; 5. Prompt Engineering; 5.1. Prompting Strategies; 5.4. Visual / GUI-based Prompting";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
